id;latitude;longitude
8757305599;53,58866;9,947286
8757305615;53,58877;9,9472
8757305616;53,58881;9,947102
8780811092;53,64591;10,00344
8836585105;53,57927;10,08462
8875654882;53,61118;9,8968
8875654883;53,6121;9,89732
8880637834;53,47343;9,865847
8885855078;53,65087;10,02134
8885855079;53,65063;10,02258
8885855080;53,65137;10,02355
8886308623;53,65073;10,02317
8887424030;53,47578;9,854847
8923665095;53,50721;9,985293
8935315667;53,58251;10,12992
8983408047;53,60421;9,971079
8983408123;53,60412;9,969776
8989638073;53,55705;10,01442
9001222550;53,59411;10,04617
9001222555;53,59452;10,04631
9001222559;53,59448;10,04613
9001222567;53,59401;10,04633
9001222569;53,59409;10,04635
9001222576;53,5943;10,04617
9001222578;53,59439;10,04617
9008571584;53,63833;9,917924
9033278362;53,60015;10,04875
9096956402;53,46298;9,972496
9096956403;53,46293;9,972524
9096956404;53,46294;9,972557
9096956405;53,46294;9,972491
9123110392;53,54631;10,13737
9135806996;53,61717;10,01302
9135806997;53,61715;10,01299
9135919757;53,61436;10,00979
9162223201;53,5906;9,85062
9162233766;53,58845;9,855078
9162251468;53,56229;9,90466
9162348606;53,58983;9,980377
9162421636;53,59037;9,981379
9162421637;53,59045;9,980788
9162421638;53,59048;9,98123
9162421639;53,59049;9,980854
9162421640;53,59049;9,980938
9162421641;53,59047;9,981058
9162421644;53,59053;9,981201
9162421645;53,59042;9,981325
9162421646;53,59051;9,981081
9162460326;53,57823;9,983387
9162460327;53,57802;9,983855
9162460330;53,57798;9,983784
9162460331;53,57799;9,983941
9162460332;53,57809;9,983859
9162460335;53,57807;9,983456
9162460336;53,57808;9,983548
9162460337;53,57823;9,983244
9173320834;53,54886;9,975781
9201093388;53,5591;9,971259
9201149591;53,55935;9,971142
9201149597;53,55935;9,971386
9201149599;53,55939;9,971296
9234299617;53,6386;9,940622
9234299717;53,63777;9,94533
9251418862;53,60566;9,90155
9295727707;53,60266;10,03056
9386122537;53,59381;9,956866
9405869868;53,56356;10,07765
9423496754;53,59185;9,948582
9429391438;53,59881;9,959333
9429391439;53,59885;9,959231
9430706046;53,59637;10,04457
9460089934;53,61002;10,0338
9464538453;53,45186;9,949884
9470079412;53,55634;10,09873
9470079415;53,55635;10,09883
9470106817;53,55629;10,09895
9470106818;53,55637;10,09901
9470106819;53,5564;10,09905
9470106820;53,55641;10,09874
9470106821;53,55647;10,09913
9477052371;53,58935;9,93797
9477052372;53,58938;9,937939
9477052373;53,58929;9,938003
9482102176;53,58146;9,932775
9482102179;53,58145;9,932836
9482102180;53,58142;9,932829
9482102181;53,58144;9,932813
9482102182;53,58136;9,932816
9550407668;53,61634;10,08356
9558338504;53,4958;10,22045
9577810328;53,6025;10,0312
9577810336;53,60243;10,03103
9577810338;53,60243;10,03112
9598168438;53,56039;9,923269
9601782711;53,51953;9,985863
9601782712;53,51939;9,985882
9610542175;53,56742;9,90233
9610542176;53,56709;9,902616
9610542177;53,56712;9,90265
9610542178;53,56713;9,902668
9610542179;53,56715;9,902685
9610542180;53,56715;9,90262
9610542181;53,56712;9,902454
9610542182;53,56719;9,902504
9610542183;53,56726;9,902661
9610582776;53,56736;9,902367
9610734080;53,56173;9,940153
9617132615;53,56847;10,04412
9617132616;53,56844;10,04427
9617139318;53,56844;10,04418
9668620029;53,49277;9,993333
9668620030;53,49202;9,992804
9668620031;53,49232;9,99296
9668620032;53,49256;9,993085
9668620033;53,49259;9,993109
9668620114;53,49612;9,996615
9668620130;53,49595;9,996726
9668620131;53,49608;9,996443
9668620132;53,49608;9,99641
9668620133;53,4961;9,996767
9668923506;53,4922;9,992955
9668923507;53,49261;9,993311
9668923508;53,49264;9,993252
9668923509;53,49262;9,993274
9668923510;53,4926;9,99325
9668923511;53,49261;9,99321
9668923512;53,4926;9,993177
9668923513;53,49258;9,993205
9682730008;53,5964;10,02382
9689777517;53,55782;9,975607
9693007687;53,59845;10,03377
9693007696;53,59832;10,03378
9703481404;53,5899;9,953078
9707599467;53,62003;10,01084
9710266400;53,48735;10,14354
9727831096;53,56416;9,767344
9739303856;53,59755;10,02164
9739303857;53,59761;10,022
9751946229;53,59008;9,953515
9751946237;53,58987;9,953061
9751979192;53,59032;9,95302
9755874710;53,48231;10,22607
9755929817;53,48227;10,22592
9755929821;53,48234;10,22597
9755929832;53,48227;10,22598
9755929851;53,48243;10,22599
9777690545;53,56693;9,898894
9783922633;53,56758;9,958038
9794674680;53,57075;9,881832
9794674681;53,57067;9,881829
9794674688;53,57077;9,881903
9794674689;53,57063;9,881791
9794674690;53,57065;9,881762
9794674691;53,57067;9,881772
9794674692;53,57063;9,881882
9794674693;53,57067;9,881899
9807184639;53,60457;9,967636
9807184648;53,60466;9,967188
9807184649;53,60454;9,9678
9811137440;53,57021;9,885877
9811137448;53,57009;9,886029
9811137449;53,5701;9,885897
9811137450;53,5701;9,885881
9811137451;53,57011;9,885786
9824767216;53,58685;10,07531
9824771940;53,5878;10,07417
9828425197;53,60429;9,907803
9834399745;53,66877;10,15102
9837250358;53,45745;9,93407
9847568645;53,62835;10,02735
9847568646;53,62828;10,02735
9847568667;53,62816;10,02743
9847568668;53,62816;10,02728
9847568669;53,62817;10,02735
9847568670;53,62811;10,02735
9847568685;53,62827;10,02726
9847568686;53,6283;10,02723
9847568687;53,62828;10,0272
9847568688;53,62826;10,02723
9847568691;53,62817;10,02712
9848160454;53,91683;8,505891
9848708472;53,56697;9,898926
9883213098;53,45142;9,948951
9883213099;53,45153;9,94777
9883213102;53,45085;9,951979
9897985389;53,55138;10,05824
9897985396;53,55145;10,05833
9897985400;53,55137;10,05834
9899775396;53,56061;9,982735
9899775397;53,56056;9,982637
9899775398;53,56061;9,982676
9899775400;53,56053;9,982639
9899775402;53,56058;9,982646
9899775403;53,56052;9,982522
9899775404;53,56059;9,982708
9903882565;53,53567;9,877055
9903882567;53,53571;9,876908
9903882570;53,53589;9,877098
9903882574;53,53568;9,876945
9903882578;53,53572;9,876945
9903882579;53,5357;9,877163
9903882586;53,53581;9,87699
9907302785;53,64964;10,00407
9907302788;53,6495;10,00388
9907302790;53,6495;10,00373
9907302791;53,64946;10,0038
9907302794;53,64956;10,00383
9907302795;53,64987;10,00388
9907302797;53,64956;10,00373
9907302799;53,64955;10,00386
9907302800;53,64956;10,00415
9907302801;53,64944;10,00401
9907337583;53,55357;9,962525
9907389117;53,64951;10,0038
9909251344;53,54028;9,995311
9909251345;53,5402;9,995217
9909251346;53,53999;9,994588
9909251347;53,54016;9,994962
9909251348;53,54008;9,994659
9909251349;53,54021;9,995367
9909251350;53,54019;9,994916
9909251351;53,54014;9,995235
9909251352;53,54015;9,994845
9912336718;53,59126;9,92756
9912336719;53,59121;9,927089
9912351818;53,56771;9,958015
9912559617;53,56756;9,95781
9933688944;53,57607;9,94558
9960756589;53,55646;9,958834
9965949068;53,58346;10,14418
9965951610;53,58315;10,1433
9965981584;53,58359;10,14331
9965988677;53,58983;10,16182
9983937297;53,55799;9,974466
9989191953;53,44959;9,987834
9997688449;53,56089;10,10754
10069118639;53,67083;10,01576
10092117545;53,60306;10,03164
10092117546;53,60312;10,03162
10092117547;53,6031;10,03163
10092117564;53,60331;10,03158
10092117585;53,60342;10,03154
10092117601;53,60375;10,03146
10118551279;53,60404;10,03137
10118551280;53,60407;10,03136
10118551281;53,6041;10,03136
10118551309;53,60438;10,03127
10118556932;53,60448;10,03123
10121816977;53,58449;10,01109
10121816988;53,58451;10,01083
10121868177;53,58413;10,01063
10121868178;53,584;10,01035
10121889346;53,58407;10,01023
10121889347;53,58418;10,01045
10121889348;53,58399;10,01029
10121889349;53,58403;10,01028
10121889350;53,58397;10,01031
10121889351;53,58399;10,01016
10121889352;53,58394;10,01018
10121889353;53,58415;10,01034
10121889381;53,58408;10,01052
10121889382;53,5841;10,01067
10121889383;53,58417;10,01065
10132482691;53,60757;10,16936
10132482692;53,60864;10,16927
10154352217;53,59977;9,940724
10154352317;53,59976;9,940746
10154352417;53,59986;9,940896
10178081858;53,62326;9,937538
10185263317;53,5919;9,916838
10185263319;53,5919;9,91696
10185263321;53,59187;9,917206
10185263418;53,59183;9,91705
10185263518;53,59196;9,917328
10185263717;53,59239;9,918325
10228344083;53,56261;9,902263
10228344084;53,56261;9,902202
10228344085;53,56261;9,902402
10263332109;53,59772;10,03477
10263332110;53,59766;10,03472
10263332111;53,59769;10,03471
10568035790;53,60526;10,05903
10570127987;53,57991;10,13561
10570127988;53,57968;10,13558
10570127992;53,57913;10,13527
10581033181;53,58012;10,13456
10583662783;53,58009;10,13327
10583662791;53,57972;10,1344
10583662796;53,57988;10,13444
10594110549;53,57893;10,13516
10596196979;53,57974;10,13671
10596196980;53,57969;10,13668
10596196981;53,57979;10,13673
10596196982;53,57963;10,13661
10599626311;53,55798;9,904066
10618004727;53,58326;10,13034
10618004733;53,58256;10,12994
10651374338;53,65137;9,990768
10651374366;53,65162;9,990594
10651374367;53,65146;9,990539
10651374372;53,65162;9,990674
10651374374;53,65168;9,990895
10651374379;53,65162;9,990834
10651374380;53,65165;9,990845
10651374381;53,65159;9,99091
10651399205;53,65149;9,990677
10671530906;53,59117;9,927084
10671530907;53,59125;9,927093
10671530908;53,59122;9,927229
10671530914;53,59131;9,927572
10671530963;53,5913;9,927611
10671530965;53,59119;9,927568
10671530966;53,59123;9,927483
10671530967;53,59122;9,927422
10690246427;53,45486;9,971012
10690246434;53,45499;9,970415
10716108029;53,58059;10,1323
10749372538;53,59393;9,929419
10749372539;53,59394;9,929342
10768749533;53,62178;9,952388
10768749742;53,62179;9,952324
10768749743;53,62171;9,95229
10768749828;53,62035;9,951804
10768749829;53,62032;9,951805
10777671154;53,47792;9,841627
10778682163;53,58165;10,05244
10797341515;53,62025;9,947109
10797438871;53,5748;9,859571
10797438872;53,57482;9,859571
10797438877;53,57474;9,859484
10797438878;53,57474;9,85945
10816486999;53,62652;9,948137
10816487000;53,62651;9,94814
10816487001;53,62677;9,948425
10816487002;53,62674;9,948347
10816487003;53,62674;9,948393
10816487004;53,62677;9,948368
10822462871;53,67186;10,02641
10840185063;53,60965;10,1758
10840185064;53,60979;10,17583
10861335371;53,4748;9,828719
10865411084;53,61901;10,01489
10865411085;53,61903;10,01488
10875185408;53,61864;10,01496
10911722910;53,59499;10,04157
10911722928;53,59405;10,04051
10911722930;53,59253;10,03915
10911722932;53,59444;10,03934
10922354461;53,56842;9,907891
11017813136;53,63985;10,04725
11036804672;53,6024;10,04465
11053857413;53,58074;9,903074
11057310878;53,44799;9,972696
11057310879;53,44796;9,97268
11057310895;53,44238;9,971863
11057310896;53,44874;9,982454
11067015200;53,45092;9,936494
11067015201;53,45086;9,936443
11067015202;53,451;9,936466
11067015204;53,45026;9,936032
11093527579;53,58627;10,0406
11093646809;53,58627;10,04052
11096591566;53,56836;10,0827
11096591567;53,56844;10,08276
11096591569;53,5684;10,08284
11096591581;53,56836;10,08279
11096591582;53,56836;10,08255
11096591583;53,56835;10,08258
11101019120;53,59749;10,03428
11101019121;53,59756;10,03425
11101019122;53,59763;10,03427
11118993601;53,47867;10,20249
11118993602;53,47934;10,20278
11118993603;53,48055;10,20343
11144531007;53,58403;9,931051
11144531008;53,584;9,931055
11144531009;53,58398;9,931083
11161602266;53,6005;9,932313
11196049049;53,58156;10,06607
11196049066;53,58169;10,06673
11283224794;53,64595;10,14844
11283224819;53,64596;10,14781
11283224820;53,64593;10,14829
11283224821;53,64597;10,14818
11300964508;53,54184;10,00518
11342776226;53,56695;9,898983
11343638241;53,56008;9,890999
11343638242;53,56011;9,891102
11343659600;53,56023;9,891112
11343659823;53,56001;9,891061
11343659824;53,56015;9,891003
11343659825;53,56006;9,890762
11343659826;53,56011;9,890818
11343668251;53,55996;9,890614
11343668252;53,55997;9,890571
11343668253;53,56002;9,890541
11343668254;53,55998;9,890966
11362008447;53,56585;9,932183
11391816768;53,59413;9,847819
11423454909;53,57628;9,814191
11423454921;53,57583;9,812449
11423454922;53,57588;9,812546
11579302456;53,61989;9,903607
11607924164;53,56219;9,849002
11659712064;53,45443;9,976578
11684579735;53,47883;9,853371
11684579736;53,47876;9,853521
11684584029;53,47893;9,853366
11684584081;53,47871;9,853393
11684584099;53,4789;9,853348
11684584100;53,47884;9,853439
11684584101;53,4787;9,853454
11687663702;53,5399;9,858293
11698571200;53,58756;9,928663
11737236475;53,45103;9,97485
11773639689;53,54668;10,09433
11773639690;53,54422;10,09601
11773639691;53,54353;10,09634
11810153244;53,5399;9,868564
11810153245;53,53984;9,868632
11810153246;53,53985;9,868579
11877058724;53,64063;9,943612
11877148072;53,64062;9,941474
11877152188;53,64065;9,942294
11877152205;53,64071;9,943463
11877152206;53,64058;9,943396
11877152207;53,64078;9,943495
11877152208;53,64072;9,943471
11878606455;53,49656;9,991665
11881804246;53,64043;9,947659
11884267654;53,55117;10,06402
11903984970;53,55123;10,06324
11915811997;53,56059;9,950347
11915817471;53,56092;9,950792
11945133657;53,56289;9,910901
11945146675;53,56285;9,910967
11945146676;53,56293;9,910936
11945153861;53,56297;9,910821
11945154235;53,56287;9,910923
11945159921;53,56288;9,911052
11945163388;53,56288;9,910948
11951507936;53,58222;10,10227
11951511241;53,58218;10,10231
11951511243;53,58219;10,10218
11951511244;53,58226;10,10264
11952142622;53,58087;9,94665
11952147931;53,58089;9,946615
11957876101;53,65411;10,10059
11961763789;53,56955;9,970181
11961763805;53,56965;9,97024
11961763806;53,56948;9,970098
11961763807;53,56949;9,970205
11961763808;53,5694;9,970157
11961763809;53,56941;9,970259
11961763810;53,56956;9,970139
11961763811;53,56964;9,970196
11961763812;53,56965;9,970157
11961763813;53,5697;9,970156
11961775103;53,56994;9,97006
11961775104;53,56992;9,96987
11961775105;53,56991;9,969887
11961775106;53,56991;9,969903
11961775107;53,56981;9,96994
11966143191;53,57715;10,12559
11966143192;53,57708;10,12583
11966143990;53,57664;10,12359
11984380903;53,59617;9,892439
11984471391;53,57741;9,829834
12012534784;53,54253;10,11561
12042139212;53,55138;9,952692
12042139214;53,55138;9,952588
12046319292;53,55866;9,917632
12052956252;53,59001;9,961424
12052963812;53,58999;9,961304
12057312007;53,55256;9,9207
12057342442;53,55249;9,92078
12057648426;53,52737;10,01962
12080300213;53,55253;9,920851
12088707556;53,5177;9,982508
12088725639;53,51758;9,98265
12115569893;53,5541;9,940536
12128025632;53,50177;10,21805
12128046510;53,50187;10,21775
12134262403;53,51247;10,02063
12140107352;53,55077;9,923195
12140545529;53,58195;9,942967
12140881424;53,55068;9,923106
12148001222;53,51526;10,02481
12153928270;53,55283;9,914508
12153999515;53,55272;9,914444
12154026611;53,57664;10,09863
12155545586;53,5448;9,98044
12155545590;53,54495;9,980472
12160692330;53,64702;9,906346
12163281031;53,50654;10,20557
12163287053;53,50662;10,20545
12174500643;53,5725;10,00823
12174500644;53,57227;10,00834
12174500645;53,57224;10,00846
12174934248;53,56936;10,01135
12178541681;53,55798;9,973308
12178549309;53,55781;9,973115
12178555036;53,55786;9,973289
12186263749;53,60236;9,921893
12186269930;53,60363;9,923739
12186293627;53,60342;9,923495
12186310927;53,60354;9,923643
12186318212;53,60352;9,923778
12188718068;53,55974;9,972269
12188728524;53,55975;9,97209
12188733729;53,55889;9,973027
12190313346;53,45289;10,22885
12190316060;53,4527;10,22921
12192291202;53,45523;9,959213
12205069768;53,5899;9,953098
12208807771;53,60402;10,01637
12208831180;53,60406;10,01642
12208851028;53,60368;10,01631
12208866921;53,60482;10,01479
12208874509;53,60359;10,01617
12208877631;53,6042;10,01482
12208883116;53,6044;10,016
12208883554;53,60431;10,01592
12208891410;53,6046;10,01541
12208941242;53,61354;9,912556
12208966029;53,60391;10,01501
12215664753;53,56631;9,9525
12271577938;53,55952;9,946367
12271591747;53,55971;9,946556
12285771592;53,58064;9,943514
12285775012;53,57915;9,943449
12285775017;53,57906;9,9432
12285775060;53,57844;9,939711
12285775061;53,57863;9,940415
12285775064;53,57858;9,940081
12285775066;53,57861;9,940236
12285775067;53,57863;9,940239
12285775097;53,57841;9,939822
12285775122;53,57864;9,940295
12285775123;53,57864;9,940349
12285775124;53,5786;9,940373
12285775125;53,57853;9,940287
12285775126;53,58066;9,9433
12285775127;53,58068;9,943328
12285775128;53,58059;9,943502
12285775137;53,57895;9,943571
12285775138;53,57921;9,943391
12285775139;53,57914;9,943348
12285775140;53,57917;9,943383
12285775142;53,57908;9,943679
12290189182;53,5895;9,961279
12293784075;53,57845;9,957746
12293784089;53,57807;9,958495
12293784090;53,57802;9,958299
12293784091;53,57809;9,95819
12294251339;53,57435;9,944212
12294251345;53,57433;9,944163
12294251346;53,57435;9,944175
12294251347;53,57425;9,943938
12294251348;53,57435;9,94402
12294251349;53,57433;9,943959
12294251350;53,57433;9,943928
12294251351;53,5743;9,944012
12294251352;53,57422;9,944012
12294251355;53,57422;9,943921
12294251361;53,57593;9,941762
12294251362;53,57578;9,941535
12294251363;53,57584;9,941699
12294251370;53,57584;9,941818
12294629936;53,44961;10,22819
12302808001;53,59216;9,953012
12302808002;53,59216;9,953023
12302808003;53,59221;9,952918
12302808016;53,59227;9,952778
12307269351;53,41301;10,18247
12307274099;53,41299;10,18277
12307302017;53,41308;10,18266
12307304955;53,41309;10,18253
12329339862;53,62956;10,14644
4789084;;
4849030;;
4905641;;
5113713;;
5137805;;
5373251;;
6084808;;
7829875;;
9240371;;
10308144;;
10854198;;
13228904;;
20925040;;
21610780;;
22673246;;
22712351;;
22712436;;
22752050;;
22755891;;
22925506;;
23039584;;
23223317;;
23345414;;
23386056;;
23406491;;
23406522;;
23444558;;
23497317;;
23541085;;
23626408;;
23654784;;
23667059;;
23792887;;
23812237;;
23841853;;
24249969;;
24250360;;
24262705;;
24318887;;
24319462;;
24369946;;
24512530;;
24733259;;
24776875;;
24854821;;
24898222;;
24898414;;
24934377;;
24964935;;
25042826;;
25057035;;
25159033;;
25302113;;
25558524;;
25573476;;
25582501;;
25701529;;
25794426;;
25856486;;
25914919;;
26332176;;
26409482;;
26470056;;
26493264;;
26525616;;
26636343;;
26705860;;
26705861;;
26738171;;
26738172;;
26777414;;
26790460;;
26815368;;
26964428;;
26964815;;
27066971;;
27147618;;
27160291;;
27162023;;
27223033;;
27257109;;
27280631;;
27295670;;
27410409;;
27419968;;
27463553;;
27480139;;
27493608;;
27533125;;
27616959;;
27655724;;
27666286;;
27695107;;
27695110;;
28200346;;
28200502;;
28205204;;
28522333;;
28703263;;
28703269;;
29263412;;
29326651;;
29388144;;
29388148;;
29388154;;
29690401;;
30570906;;
30737489;;
30738332;;
30742239;;
30742248;;
30888851;;
30993008;;
31003862;;
31052823;;
31467864;;
31544812;;
31763019;;
31828791;;
31830475;;
31830725;;
31856325;;
31856543;;
31984948;;
31985085;;
32118737;;
32128720;;
32233659;;
32238647;;
32352790;;
32384200;;
32388139;;
32388149;;
32435805;;
32472978;;
32502537;;
32529874;;
32634478;;
32634922;;
32635381;;
32635780;;
32657688;;
32663708;;
32663785;;
32664152;;
32664660;;
32667722;;
32742814;;
32781904;;
32781922;;
32789017;;
32790025;;
32790372;;
32790431;;
32790850;;
32790923;;
32791029;;
32803458;;
32807128;;
32807358;;
32807542;;
32807614;;
32807649;;
32808005;;
32808341;;
32808990;;
32809032;;
32809874;;
32810421;;
32810430;;
32810433;;
32810547;;
32810646;;
32810703;;
32810789;;
32810813;;
32811053;;
32811167;;
32869613;;
32872580;;
32945901;;
32949059;;
32949079;;
32952927;;
33004914;;
33053772;;
33073699;;
33176440;;
33176447;;
33177475;;
33441500;;
33606214;;
33654798;;
33733248;;
33736735;;
33843838;;
33877058;;
33879016;;
33890345;;
34095093;;
34321974;;
34409013;;
34571000;;
34944435;;
34992753;;
34992800;;
35041189;;
35535350;;
35608883;;
36334712;;
36352721;;
36901595;;
36969968;;
37035349;;
37035351;;
37103403;;
37134948;;
37392816;;
37402360;;
37525280;;
37554681;;
37587956;;
37910299;;
37910454;;
38103956;;
38109118;;
38109119;;
38563369;;
39093081;;
39211049;;
39748243;;
39825519;;
39958389;;
40023700;;
40231717;;
40612238;;
40690805;;
40761090;;
40959161;;
42774670;;
43068330;;
43994535;;
43994730;;
44123650;;
44421125;;
44491604;;
44850999;;
45026762;;
45026822;;
45137002;;
45340817;;
46671935;;
46752904;;
46828601;;
47698828;;
47886913;;
48016172;;
48052089;;
48475618;;
48534941;;
48612687;;
48629599;;
48814208;;
48815678;;
48831852;;
48834113;;
48870389;;
48870406;;
48920239;;
48925801;;
48964692;;
48964696;;
48990901;;
49209978;;
49227068;;
49368740;;
50062113;;
50064654;;
50318528;;
50760535;;
50831790;;
51328151;;
51366034;;
51366043;;
51389375;;
51396800;;
51744616;;
51931240;;
51931289;;
52664034;;
52718485;;
53101565;;
53216513;;
53269781;;
53291168;;
53292812;;
53562084;;
53569511;;
53569515;;
53615644;;
53770959;;
54063677;;
54273851;;
54428417;;
54460709;;
54461834;;
54521787;;
54638337;;
54852438;;
54852440;;
54890264;;
55228245;;
55301786;;
55301794;;
55466787;;
55466788;;
55466793;;
55610794;;
55696184;;
56032000;;
56204666;;
56253600;;
56299339;;
56299342;;
56411333;;
57841674;;
58946529;;
58946539;;
58951015;;
59009545;;
60558698;;
60917687;;
61156155;;
61367295;;
61402992;;
61455565;;
61455574;;
61713877;;
62046525;;
62046578;;
62046579;;
62293751;;
62306805;;
62306832;;
63192839;;
63192893;;
63529981;;
63788470;;
63801840;;
64181822;;
64826418;;
65073158;;
65201561;;
65620397;;
66424614;;
66824963;;
67549829;;
67711993;;
67713204;;
67713206;;
68100414;;
68314430;;
68314507;;
68314618;;
68324560;;
68326923;;
68338459;;
69245983;;
69560294;;
69685674;;
70186448;;
70207435;;
70369661;;
70379197;;
70379233;;
70379292;;
70379302;;
71088402;;
72335468;;
72546304;;
72658265;;
73972598;;
75586234;;
76964940;;
76981565;;
77302973;;
77339730;;
77355750;;
78032646;;
78032725;;
78034652;;
78319315;;
78389462;;
78547727;;
80937289;;
81235547;;
81565543;;
81702013;;
81934268;;
81935907;;
83897977;;
84194344;;
84785885;;
84835948;;
85001360;;
85798107;;
85815829;;
86341972;;
86525112;;
86559457;;
87747888;;
87756638;;
87762320;;
87762321;;
88202862;;
88493362;;
89124671;;
92896182;;
93261470;;
93912459;;
93915564;;
95531745;;
95921720;;
96260084;;
96298884;;
96833177;;
97719622;;
97980019;;
98644999;;
98886446;;
99169737;;
99170544;;
99552066;;
99552126;;
99834102;;
100262754;;
102306555;;
102439686;;
102446927;;
102679447;;
102819711;;
102819839;;
102865288;;
103398669;;
104058892;;
104115761;;
106788032;;
106911894;;
107030376;;
107397099;;
107397136;;
107633828;;
108065558;;
108065563;;
108067035;;
108072438;;
108367420;;
108375611;;
109611563;;
109846569;;
109861150;;
111322935;;
111351739;;
111406600;;
112312473;;
112347309;;
112934358;;
112966410;;
118148339;;
118148340;;
118148348;;
118148361;;
118368422;;
118586232;;
118847370;;
118847379;;
119094164;;
119102717;;
119137165;;
119378185;;
119549530;;
119928366;;
119933718;;
120006220;;
120115809;;
120115814;;
120172052;;
120465170;;
121062322;;
121514802;;
121569120;;
121569138;;
121658998;;
122567031;;
122741951;;
122746413;;
124841419;;
124841423;;
124841425;;
124916173;;
125346982;;
125346985;;
125417887;;
125417888;;
125509744;;
125517458;;
125600163;;
125753581;;
125753589;;
125817709;;
126326555;;
126341118;;
127177884;;
127177924;;
128070790;;
128072944;;
128534299;;
128816084;;
129118870;;
129412797;;
129458222;;
129458444;;
129560988;;
130457979;;
130457980;;
131036143;;
131180179;;
131180182;;
131288298;;
131595119;;
131595298;;
133151031;;
133173970;;
133202655;;
133653872;;
133657728;;
136316175;;
136316248;;
136392459;;
136473829;;
136964942;;
137037881;;
137037907;;
137433773;;
137433774;;
137566029;;
138097906;;
139248880;;
139264618;;
139885541;;
140983880;;
141040055;;
141179730;;
142709180;;
142709210;;
142709224;;
142764006;;
142764010;;
142765257;;
142766386;;
142766387;;
142768215;;
143018859;;
143018893;;
143018897;;
143031372;;
143062885;;
143568409;;
143710484;;
143725901;;
143824747;;
143824772;;
143824794;;
143824795;;
143824796;;
144836099;;
145524397;;
146171107;;
146321686;;
146634435;;
147001963;;
147142869;;
147249616;;
147422626;;
147919015;;
148521891;;
148796457;;
149173047;;
149446715;;
150222054;;
151361732;;
151949831;;
152055219;;
152187676;;
152623345;;
153054199;;
153054200;;
154198646;;
154225880;;
154225881;;
154278991;;
155638327;;
155638333;;
156889611;;
158046295;;
158423527;;
158423541;;
160574898;;
160575946;;
161380663;;
161456197;;
164471965;;
166278274;;
166750514;;
167351910;;
167354089;;
167354090;;
167354091;;
167697191;;
168277185;;
168561188;;
169248072;;
169455266;;
170124370;;
171015668;;
171787583;;
171809762;;
171809763;;
171833632;;
171932357;;
172146676;;
172151774;;
172151776;;
172417301;;
173158882;;
173267405;;
173267406;;
173267407;;
173267408;;
173267571;;
173338448;;
173517882;;
173643682;;
173643683;;
173801955;;
174324726;;
175632306;;
175632310;;
175720089;;
176929826;;
177677078;;
178451634;;
178451637;;
178870411;;
180398002;;
180398004;;
181132850;;
181132851;;
182384127;;
182384129;;
183471469;;
183471470;;
183728131;;
183741504;;
184204800;;
184329927;;
184595121;;
184883640;;
186178417;;
186776496;;
186799297;;
186803167;;
186809160;;
186811575;;
186811921;;
187727757;;
188077080;;
188180194;;
188341923;;
188368714;;
188498992;;
188863272;;
190603601;;
191278075;;
191380882;;
191405087;;
191408305;;
193149849;;
193322357;;
194211934;;
194558250;;
195340672;;
195829362;;
195860348;;
198043415;;
198387181;;
199250971;;
200658640;;
200658641;;
200661666;;
200742244;;
200742246;;
201869922;;
201869923;;
201869928;;
202271489;;
202271490;;
202332493;;
202332494;;
203650203;;
204033736;;
205064552;;
206156365;;
206570637;;
206581047;;
206682473;;
206754210;;
207709110;;
207805182;;
207805184;;
207805193;;
207854512;;
207854515;;
208278726;;
208920800;;
212106211;;
212503004;;
217511969;;
217958339;;
217959417;;
217959418;;
217959420;;
218394860;;
218667102;;
218667103;;
218932186;;
219706928;;
220059747;;
220945535;;
220998512;;
220998513;;
221458871;;
221651901;;
222488373;;
222694596;;
222824159;;
225329688;;
226051325;;
226297717;;
226311868;;
226625945;;
226625947;;
226633809;;
226633811;;
227021164;;
227021165;;
227086178;;
227244000;;
227244002;;
227244003;;
227244004;;
227244387;;
227244388;;
227649045;;
227888624;;
228096168;;
228096172;;
229594276;;
230388241;;
230681153;;
232067180;;
232172648;;
232537929;;
233229758;;
233299653;;
233299656;;
233299660;;
234351518;;
234352198;;
235233196;;
236132639;;
237152475;;
237154630;;
237462712;;
237462713;;
238799109;;
238823829;;
238983377;;
239922372;;
240090541;;
242398166;;
242739692;;
242748765;;
242748954;;
243026337;;
243229702;;
243353261;;
243557741;;
244425684;;
244627371;;
244831903;;
246481844;;
248294494;;
248375861;;
249620511;;
251211564;;
251476092;;
251489816;;
252802577;;
252909392;;
252918759;;
252918760;;
253138618;;
253255512;;
253751715;;
254159426;;
254159435;;
254344686;;
255950827;;
258250240;;
260797748;;
260797750;;
260797751;;
260843294;;
261772197;;
262043539;;
262043547;;
262212626;;
262873966;;
264455266;;
267076097;;
267883415;;
270292895;;
271025549;;
272519807;;
272961711;;
273061697;;
273376134;;
273899002;;
273985179;;
274567987;;
274819897;;
275276855;;
276202408;;
281211921;;
282157288;;
282412652;;
283328778;;
285506049;;
285978624;;
288457171;;
289633641;;
289633645;;
290296198;;
291432454;;
293589559;;
294928690;;
295213109;;
295643011;;
295643012;;
296656334;;
296666792;;
297180150;;
298296540;;
298451298;;
298794388;;
299280590;;
301795198;;
303371276;;
303433130;;
304890688;;
306384431;;
307108705;;
307354527;;
309105112;;
309105124;;
309105127;;
309420644;;
309420645;;
309966576;;
310841326;;
311323569;;
311786222;;
312613979;;
316245833;;
